c TIGER/Line graph USA-road-d.NY
a 283 338 334
a 283 339 883
a 283 346 795
a 283 354 600
a 283 356 411
a 283 376 999
a 283 384 288
a 283 387 571
a 283 388 680
a 283 394 699
a 283 401 441
a 283 404 310
a 283 406 609
a 283 407 744
a 283 409 807
a 283 442 741
a 283 443 276
a 283 444 38
a 283 447 658
a 283 451 425
a 283 453 991
a 283 466 916
a 283 471 612
a 283 474 961
a 283 476 895
a 283 477 207
a 283 481 732
a 283 494 985
a 283 497 766
a 284 291 932
a 284 305 911
a 284 310 452
a 284 323 167
a 284 324 705
a 284 347 51
a 284 358 929
a 284 360 55
a 284 366 339
a 284 370 499
a 284 371 86
a 284 373 37
a 284 374 291
a 284 382 395
a 284 384 998
a 284 386 34
a 284 387 553
a 284 389 738
a 284 393 310
a 284 397 590
a 284 406 396
a 284 408 86
a 284 413 933
a 284 415 663
a 284 420 697
a 284 422 893
a 284 435 557
a 284 439 255
a 284 440 624
a 284 448 894
a 284 453 21
a 284 454 908
a 284 455 156
a 284 464 472
a 284 472 426
a 284 475 860
a 284 479 522
a 284 488 354
a 284 493 267
a 284 494 212
a 284 500 204
a 285 287 352
a 285 296 249
a 285 300 494
a 285 305 99
a 285 308 246
a 285 317 879
a 285 327 651
a 285 328 335
a 285 332 540
a 285 333 593
a 285 339 82
a 285 340 625
a 285 341 525
a 285 342 744
a 285 349 673
a 285 351 769
a 285 353 653
a 285 367 928
a 285 369 392
a 285 372 898
a 285 373 300
a 285 378 651
a 285 382 53
a 285 383 123
a 285 393 76
a 285 402 912
a 285 403 644
a 285 405 781
a 285 411 530
a 285 413 208
a 285 414 336
a 285 419 882
a 285 420 456
a 285 421 181
a 285 425 980
a 285 430 53
a 285 432 60
a 285 433 982
a 285 437 739
a 285 460 599
a 285 465 926
a 285 467 821
a 285 468 576
a 285 469 450
a 286 288 916
a 286 293 248
a 286 294 570
a 286 302 920
a 286 311 527
a 286 320 314
a 286 321 817
a 286 322 826
a 286 324 964
a 286 335 869
a 286 338 948
a 286 345 392
a 286 349 133
a 286 352 944
a 286 360 524
a 286 364 662
a 286 365 151
a 286 370 860
a 286 372 895
a 286 374 958
a 286 384 392
a 286 394 874
a 286 395 362
a 286 396 451
a 286 415 208
a 286 418 100
a 286 429 402
a 286 431 133
a 286 435 272
a 286 436 977
a 286 437 935
a 286 442 188
a 286 447 576
a 286 453 504
a 286 454 459
a 286 456 103
a 286 463 817
a 286 465 276
a 286 466 280
a 286 468 781
a 286 470 144
a 286 472 580
a 286 473 524
a 286 477 628
a 286 486 523
a 286 494 47
a 286 495 290
a 286 496 25
a 287 294 258
a 287 303 536
a 287 308 982
a 287 311 650
a 287 312 762
a 287 319 343
a 287 323 452
a 287 330 969
a 287 331 794
a 287 337 205
a 287 338 453
a 287 351 66
a 287 352 533
a 287 354 387
a 287 356 605
a 287 372 461
a 287 374 891
a 287 376 63
a 287 377 563
a 287 379 707
a 287 382 338
a 287 383 194
a 287 385 839
a 287 392 834
a 287 404 773
a 287 405 714
a 287 406 813
a 287 407 295
a 287 410 113
a 287 412 102
a 287 413 671
a 287 416 370
a 287 418 990
a 287 431 652
a 287 435 371
a 287 436 751
a 287 438 346
a 287 439 175
a 287 441 719
a 287 442 140
a 287 444 731
a 287 452 171
a 287 453 205
a 287 458 264
a 287 468 558
a 287 472 161
a 287 481 724
a 287 484 800
a 287 493 223
a 287 494 638
a 288 293 858
a 288 313 913
a 288 315 831
a 288 317 697
a 288 322 98
a 288 325 956
a 288 327 762
a 288 328 910
a 288 332 602
a 288 337 874
a 288 342 364
a 288 353 273
a 288 358 244
a 288 359 353
a 288 364 276
a 288 365 966
a 288 366 455
a 288 368 622
a 288 374 492
a 288 375 173
a 288 376 761
a 288 380 223
a 288 381 695
a 288 382 317
a 288 385 838
a 288 386 604
a 288 389 829
a 288 396 561
a 288 404 403
a 288 411 403
a 288 418 550
a 288 422 261
a 288 423 315
a 288 424 732
a 288 425 309
a 288 427 764
a 288 429 687
a 288 438 70
a 288 443 26
a 288 447 641
a 288 449 944
a 288 452 741
a 288 459 913
a 288 461 539
a 288 462 445
a 288 475 188
a 288 478 856
a 288 484 899
a 288 498 809
a 289 291 348
a 289 296 71
a 289 308 921
a 289 312 922
a 289 316 765
a 289 321 589
a 289 325 759
a 289 335 721
a 289 337 417
a 289 340 671
a 289 341 123
a 289 350 820
a 289 354 572
a 289 355 735
a 289 357 486
a 289 363 303
a 289 364 43
a 289 369 602
a 289 372 342
a 289 376 465
a 289 382 627
a 289 385 982
a 289 388 760
a 289 393 367
a 289 398 894
a 289 412 650
a 289 416 811
a 289 423 433
a 289 438 505
a 289 440 709
a 289 441 594
a 289 443 204
a 289 458 131
a 289 486 514
a 289 489 477
a 289 490 247
a 289 492 455
a 289 494 235
a 290 291 967
a 290 292 871
a 290 295 905
a 290 301 442
a 290 320 42
a 290 321 476
a 290 326 176
a 290 331 880
a 290 333 131
a 290 335 571
a 290 339 481
a 290 341 472
a 290 355 35
a 290 357 107
a 290 358 805
a 290 363 146
a 290 366 825
a 290 383 50
a 290 389 795
a 290 390 987
a 290 409 482
a 290 412 651
a 290 428 47
a 290 440 75
a 290 445 207
a 290 449 529
a 290 452 941
a 290 454 683
a 290 457 775
a 290 461 395
a 290 464 918
a 290 470 94
a 290 477 617
a 290 482 174
a 290 494 535
a 290 496 11
a 290 498 2
a 290 500 710
a 291 294 890
a 291 296 484
a 291 297 632
a 291 298 370
a 291 304 307
a 291 317 666
a 291 320 828
a 291 324 111
a 291 330 811
a 291 331 652
a 291 334 160
a 291 336 957
a 291 340 990
a 291 343 993
a 291 345 960
a 291 348 36
a 291 351 420
a 291 353 166
a 291 354 564
a 291 355 360
a 291 356 848
a 291 358 690
a 291 368 106
a 291 371 117
a 291 381 783
a 291 386 74
a 291 387 643
a 291 388 669
a 291 392 84
a 291 397 644
a 291 400 731
a 291 404 973
a 291 412 479
a 291 416 362
a 291 426 694
a 291 430 785
a 291 439 380
a 291 446 521
a 291 447 895
a 291 450 542
a 291 459 524
a 291 464 406
a 291 478 499
a 291 480 513
a 291 481 750
a 291 483 458
a 291 486 548
a 291 493 169
a 291 494 975
a 291 496 463
a 292 302 880
a 292 320 822
a 292 323 153
a 292 324 985
a 292 325 291
a 292 330 287
a 292 331 59
a 292 333 933
a 292 343 956
a 292 346 494
a 292 353 928
a 292 363 38
a 292 369 467
a 292 371 406
a 292 377 399
a 292 389 512
a 292 390 190
a 292 391 778
a 292 398 33
a 292 400 436
a 292 401 672
a 292 407 556
a 292 411 193
a 292 416 170
a 292 417 421
a 292 418 942
a 292 420 979
a 292 421 320
a 292 425 463
a 292 438 953
a 292 439 783
a 292 447 342
a 292 472 126
a 292 489 935
a 292 492 327
a 293 294 416
a 293 304 573
a 293 310 737
a 293 311 700
a 293 312 880
a 293 329 230
a 293 359 979
a 293 364 917
a 293 365 48
a 293 375 384
a 293 380 316
a 293 384 560
a 293 386 925
a 293 393 445
a 293 396 592
a 293 399 712
a 293 405 116
a 293 410 499
a 293 411 904
a 293 416 637
a 293 423 919
a 293 438 198
a 293 439 967
a 293 441 239
a 293 447 660
a 293 448 271
a 293 456 373
a 293 464 1
a 293 467 397
a 293 470 659
a 293 475 679
a 293 478 164
a 293 479 231
a 293 483 767
a 293 488 216
a 293 489 111
a 293 491 997
a 293 499 194
a 293 500 27
a 294 299 396
a 294 305 578
a 294 308 694
a 294 312 955
a 294 314 854
a 294 322 491
a 294 323 898
a 294 325 566
a 294 332 606
a 294 333 397
a 294 338 821
a 294 346 595
a 294 347 667
a 294 353 18
a 294 365 913
a 294 374 257
a 294 376 29
a 294 387 184
a 294 396 629
a 294 397 30
a 294 398 932
a 294 405 639
a 294 408 60
a 294 409 95
a 294 410 870
a 294 413 827
a 294 420 310
a 294 423 332
a 294 428 175
a 294 435 504
a 294 442 358
a 294 445 570
a 294 452 433
a 294 453 404
a 294 456 877
a 294 461 638
a 294 465 894
a 294 470 774
a 294 472 203
a 294 473 851
a 294 474 522
a 294 499 24
a 295 296 797
a 295 299 541
a 295 302 393
a 295 303 710
a 295 306 797
a 295 318 422
a 295 323 893
a 295 328 778
a 295 335 803
a 295 339 176
a 295 358 416
a 295 360 214
a 295 371 270
a 295 375 637
a 295 379 392
a 295 380 932
a 295 389 968
a 295 397 566
a 295 403 787
a 295 421 678
a 295 422 488
a 295 423 571
a 295 447 81
a 295 448 364
a 295 449 208
a 295 452 326
a 295 454 489
a 295 456 411
a 295 463 176
a 295 464 11
a 295 471 786
a 295 479 325
a 295 484 903
a 295 487 530
a 295 488 34
a 296 298 699
a 296 299 951
a 296 304 278
a 296 308 828
a 296 309 105
a 296 311 453
a 296 318 596
a 296 320 319
a 296 328 74
a 296 341 584
a 296 346 710
a 296 347 5
a 296 349 904
a 296 358 628
a 296 360 143
a 296 362 581
a 296 368 115
a 296 372 713
a 296 376 13
a 296 389 830
a 296 390 921
a 296 392 690
a 296 395 670
a 296 399 331
a 296 406 217
a 296 408 680
a 296 412 468
a 296 415 541
a 296 419 582
a 296 429 997
a 296 437 926
a 296 448 633
a 296 454 300
a 296 458 203
a 296 461 812
a 296 462 404
a 296 467 7
a 296 469 759
a 296 472 722
a 296 477 81
a 296 478 343
a 296 479 784
a 296 488 437
a 296 497 598
a 296 498 411
a 296 500 580
a 297 299 178
a 297 308 877
a 297 311 644
a 297 315 542
a 297 316 58
a 297 320 564
a 297 323 231
a 297 337 727
a 297 343 246
a 297 345 447
a 297 350 759
a 297 358 65
a 297 364 340
a 297 373 692
a 297 374 62
a 297 377 265
a 297 379 676
a 297 386 713
a 297 388 820
a 297 393 840
a 297 400 116
a 297 403 178
a 297 405 598
a 297 417 190
a 297 420 610
a 297 432 292
a 297 443 973
a 297 444 47
a 297 446 889
a 297 450 735
a 297 459 978
a 297 461 418
a 297 467 963
a 297 469 621
a 297 480 959
a 297 484 20
a 297 489 537
a 297 492 541
a 297 493 746
a 297 500 782
a 298 299 340
a 298 306 856
a 298 308 847
a 298 322 31
a 298 327 548
a 298 329 260
a 298 330 295
a 298 334 223
a 298 337 972
a 298 340 466
a 298 341 414
a 298 353 439
a 298 359 644
a 298 364 12
a 298 371 628
a 298 374 253
a 298 377 655
a 298 379 952
a 298 381 651
a 298 388 544
a 298 394 38
a 298 396 628
a 298 399 313
a 298 402 1000
a 298 403 601
a 298 404 624
a 298 408 19
a 298 418 489
a 298 419 164
a 298 423 117
a 298 431 270
a 298 445 855
a 298 452 324
a 298 464 468
a 298 468 885
a 298 474 871
a 298 475 727
a 298 478 532
a 298 481 446
a 298 482 50
a 298 487 997
a 298 499 859
a 299 306 489
a 299 317 640
a 299 335 222
a 299 343 468
a 299 345 245
a 299 354 877
a 299 365 420
a 299 370 895
a 299 372 772
a 299 378 809
a 299 384 875
a 299 389 84
a 299 391 809
a 299 393 827
a 299 400 707
a 299 403 179
a 299 415 315
a 299 421 223
a 299 422 647
a 299 425 936
a 299 429 77
a 299 449 971
a 299 452 404
a 299 464 314
a 299 471 841
a 299 475 482
a 299 477 845
a 299 480 638
a 299 483 532
a 299 488 841
a 299 489 497
a 299 499 372
a 300 314 833
a 300 321 70
a 300 331 839
a 300 334 77
a 300 335 946
a 300 340 610
a 300 342 971
a 300 345 69
a 300 346 419
a 300 353 197
a 300 354 505
a 300 362 579
a 300 363 23
a 300 366 563
a 300 370 757
a 300 375 337
a 300 377 785
a 300 378 756
a 300 381 273
a 300 384 214
a 300 395 726
a 300 400 28
a 300 407 527
a 300 411 918
a 300 418 861
a 300 422 371
a 300 427 556
a 300 433 392
a 300 437 563
a 300 443 404
a 300 455 115
a 300 457 395
a 300 458 473
a 300 460 306
a 300 463 823
a 300 466 771
a 301 307 267
a 301 308 794
a 301 309 191
a 301 315 685
a 301 321 342
a 301 322 695
a 301 332 615
a 301 336 365
a 301 343 258
a 301 346 724
a 301 357 53
a 301 361 394
a 301 369 479
a 301 377 677
a 301 378 607
a 301 383 556
a 301 399 704
a 301 403 485
a 301 406 473
a 301 413 565
a 301 424 207
a 301 435 380
a 301 436 308
a 301 442 770
a 301 456 783
a 301 457 775
a 301 458 516
a 301 468 608
a 301 474 80
a 301 478 339
a 301 491 730
a 301 492 346
a 302 303 484
a 302 309 920
a 302 310 383
a 302 311 825
a 302 314 615
a 302 315 997
a 302 320 189
a 302 323 224
a 302 330 72
a 302 333 242
a 302 337 617
a 302 340 902
a 302 344 270
a 302 349 224
a 302 351 457
a 302 357 974
a 302 360 708
a 302 379 282
a 302 380 890
a 302 384 267
a 302 386 661
a 302 392 197
a 302 399 36
a 302 401 796
a 302 409 971
a 302 415 551
a 302 426 403
a 302 431 402
a 302 434 241
a 302 438 484
a 302 451 748
a 302 453 724
a 302 460 403
a 302 462 482
a 302 467 549
a 302 470 369
a 302 474 830
a 302 475 89
a 302 479 592
a 302 480 902
a 302 484 682
a 302 486 209
a 302 489 803
a 303 305 952
a 303 310 784
a 303 312 612
a 303 313 277
a 303 315 843
a 303 318 893
a 303 319 166
a 303 322 109
a 303 326 553
a 303 328 714
a 303 333 144
a 303 338 348
a 303 344 685
a 303 348 47
a 303 350 102
a 303 358 438
a 303 362 287
a 303 377 585
a 303 388 185
a 303 404 363
a 303 405 340
a 303 416 666
a 303 419 263
a 303 423 708
a 303 428 848
a 303 429 351
a 303 433 652
a 303 439 749
a 303 440 385
a 303 445 860
a 303 447 903
a 303 450 336
a 303 456 995
a 303 458 866
a 303 459 612
a 303 460 837
a 303 468 758
a 303 471 129
a 303 479 946
a 303 489 663
a 303 491 842
a 303 500 89
a 304 305 10
a 304 306 526
a 304 315 487
a 304 320 464
a 304 325 964
a 304 329 126
a 304 331 400
a 304 333 500
a 304 336 488
a 304 340 739
a 304 342 518
a 304 353 750
a 304 365 799
a 304 376 365
a 304 381 452
a 304 386 802
a 304 387 465
a 304 388 836
a 304 390 13
a 304 394 719
a 304 396 171
a 304 404 7
a 304 406 585
a 304 408 134
a 304 411 843
a 304 426 342
a 304 429 262
a 304 436 788
a 304 442 356
a 304 460 104
a 304 466 229
a 304 468 366
a 304 487 981
a 304 488 715
a 304 499 181
a 305 308 296
a 305 315 192
a 305 317 580
a 305 319 148
a 305 324 679
a 305 335 671
a 305 348 665
a 305 350 780
a 305 354 821
a 305 356 381
a 305 358 232
a 305 363 622
a 305 366 197
a 305 371 67
a 305 373 634
a 305 395 915
a 305 401 590
a 305 415 992
a 305 420 851
a 305 421 723
a 305 429 834
a 305 430 545
a 305 432 337
a 305 434 974
a 305 444 900
a 305 454 792
a 305 467 202
a 305 468 617
a 305 469 772
a 305 475 268
a 305 481 797
a 305 483 420
a 305 484 460
a 305 489 729
a 306 315 567
a 306 321 490
a 306 324 399
a 306 331 583
a 306 335 270
a 306 345 571
a 306 348 315
a 306 349 853
a 306 354 192
a 306 355 511
a 306 356 919
a 306 370 177
a 306 375 777
a 306 380 860
a 306 384 168
a 306 386 628
a 306 387 935
a 306 390 353
a 306 392 172
a 306 398 271
a 306 414 326
a 306 418 423
a 306 420 62
a 306 421 879
a 306 423 40
a 306 426 185
a 306 429 147
a 306 433 836
a 306 452 956
a 306 456 606
a 306 461 564
a 306 476 874
a 306 482 447
a 306 484 314
a 306 487 808
a 306 489 716
a 307 317 884
a 307 323 122
a 307 326 568
a 307 330 427
a 307 332 984
a 307 336 839
a 307 339 955
a 307 351 113
a 307 358 698
a 307 360 122
a 307 361 740
a 307 369 632
a 307 383 827
a 307 384 263
a 307 388 254
a 307 394 504
a 307 395 37
a 307 396 667
a 307 401 383
a 307 404 76
a 307 413 204
a 307 417 881
a 307 419 264
a 307 422 159
a 307 425 838
a 307 441 179
a 307 444 385
a 307 447 284
a 307 449 493
a 307 453 192
a 307 454 1000
a 307 456 728
a 307 469 666
a 307 472 919
a 307 473 155
a 307 482 649
a 307 484 109
a 307 487 109
a 307 489 113
a 307 497 807
a 308 311 583
a 308 318 204
a 308 322 790
a 308 327 761
a 308 331 818
a 308 333 396
a 308 336 264
a 308 345 855
a 308 347 62
a 308 356 998
a 308 358 930
a 308 360 265
a 308 374 878
a 308 385 545
a 308 389 776
a 308 390 715
a 308 395 724
a 308 396 512
a 308 397 999
a 308 399 568
a 308 401 703
a 308 403 350
a 308 419 295
a 308 422 720
a 308 424 620
a 308 427 801
a 308 429 369
a 308 444 729
a 308 450 262
a 308 457 833
a 308 473 887
a 308 487 196
a 308 493 37
a 308 495 676
a 308 500 956
a 309 311 854
a 309 324 71
a 309 327 571
a 309 345 708
a 309 346 485
a 309 347 569
a 309 350 990
a 309 355 101
a 309 356 446
a 309 358 534
a 309 366 876
a 309 367 513
a 309 375 257
a 309 382 387
a 309 384 511
a 309 386 176
a 309 387 442
a 309 388 860
a 309 389 823
a 309 395 161
a 309 398 831
a 309 402 623
a 309 407 881
a 309 409 559
a 309 411 236
a 309 412 714
a 309 416 445
a 309 428 431
a 309 436 102
a 309 437 473
a 309 439 738
a 309 440 955
a 309 442 895
a 309 443 309
a 309 444 663
a 309 445 379
a 309 446 229
a 309 447 4
a 309 457 480
a 309 464 26
a 309 470 537
a 309 476 707
a 309 481 538
a 309 499 146
a 310 316 446
a 310 320 48
a 310 329 321
a 310 332 239
a 310 336 259
a 310 337 143
a 310 349 399
a 310 353 90
a 310 366 118
a 310 378 632
a 310 379 1000
a 310 383 353
a 310 400 697
a 310 404 445
a 310 411 136
a 310 413 798
a 310 414 269
a 310 420 873
a 310 423 752
a 310 425 163
a 310 426 533
a 310 427 766
a 310 436 894
a 310 441 113
a 310 444 769
a 310 464 373
a 310 467 139
a 310 474 658
a 310 480 431
a 310 488 676
a 310 490 803
a 310 494 228
a 310 500 76
a 311 313 475
a 311 315 466
a 311 316 686
a 311 325 970
a 311 327 217
a 311 329 127
a 311 331 87
a 311 346 848
a 311 348 127
a 311 353 791
a 311 356 896
a 311 358 923
a 311 360 278
a 311 367 693
a 311 371 191
a 311 374 151
a 311 377 796
a 311 383 705
a 311 384 35
a 311 385 914
a 311 386 598
a 311 388 148
a 311 389 682
a 311 391 322
a 311 394 286
a 311 395 691
a 311 398 753
a 311 401 313
a 311 411 845
a 311 414 980
a 311 416 740
a 311 418 320
a 311 420 798
a 311 424 778
a 311 432 641
a 311 433 14
a 311 434 904
a 311 442 79
a 311 443 213
a 311 445 30
a 311 448 221
a 311 452 108
a 311 454 952
a 311 457 499
a 311 464 152
a 311 472 494
a 311 484 1
a 311 487 947
a 311 500 199
a 312 315 35
a 312 320 212
a 312 341 796
a 312 347 182
a 312 365 246
a 312 367 470
a 312 368 819
a 312 370 936
a 312 371 222
a 312 381 484
a 312 383 781
a 312 384 553
a 312 390 575
a 312 391 452
a 312 417 350
a 312 428 352
a 312 438 444
a 312 446 715
a 312 451 256
a 312 454 522
a 312 458 927
a 312 467 637
a 312 469 742
a 312 470 34
a 312 480 941
a 312 492 592
a 312 493 537
a 313 322 434
a 313 323 592
a 313 331 484
a 313 336 632
a 313 342 627
a 313 349 695
a 313 358 780
a 313 362 160
a 313 368 940
a 313 371 249
a 313 373 331
a 313 377 228
a 313 383 822
a 313 394 166
a 313 398 360
a 313 400 726
a 313 401 740
a 313 404 811
a 313 416 428
a 313 421 92
a 313 423 254
a 313 428 494
a 313 430 699
a 313 431 127
a 313 436 421
a 313 445 335
a 313 450 220
a 313 458 806
a 313 461 275
a 313 466 812
a 313 467 343
a 313 475 61
a 313 476 403
a 313 480 178
a 313 482 44
a 313 489 381
a 313 492 224
a 313 494 175
a 313 497 541
a 313 499 516
a 314 315 775
a 314 319 223
a 314 326 743
a 314 335 596
a 314 342 388
a 314 344 102
a 314 346 674
a 314 351 479
a 314 353 264
a 314 355 453
a 314 359 922
a 314 363 869
a 314 368 946
a 314 372 620
a 314 375 995
a 314 376 718
a 314 387 307
a 314 388 566
a 314 401 524
a 314 410 933
a 314 411 377
a 314 416 866
a 314 419 993
a 314 423 132
a 314 434 395
a 314 435 37
a 314 460 512
a 314 461 618
a 314 468 563
a 314 469 404
a 314 474 133
a 314 479 338
a 314 489 626
a 314 490 227
a 315 331 285
a 315 332 13
a 315 341 680
a 315 343 958
a 315 344 844
a 315 345 943
a 315 347 762
a 315 353 765
a 315 355 811
a 315 365 708
a 315 367 737
a 315 369 157
a 315 372 425
a 315 373 43
a 315 374 75
a 315 378 300
a 315 382 975
a 315 387 451
a 315 395 517
a 315 400 320
a 315 404 934
a 315 407 911
a 315 410 708
a 315 412 446
a 315 426 529
a 315 428 270
a 315 429 849
a 315 439 13
a 315 463 607
a 315 478 827
a 315 480 592
a 315 487 892
a 315 496 191
a 316 319 271
a 316 327 201
a 316 329 34
a 316 332 566
a 316 337 963
a 316 341 799
a 316 342 728
a 316 346 22
a 316 350 535
a 316 354 885
a 316 361 798
a 316 365 929
a 316 369 959
a 316 380 98
a 316 385 903
a 316 392 761
a 316 394 614
a 316 400 574
a 316 402 695
a 316 406 877
a 316 412 281
a 316 413 492
a 316 414 757
a 316 422 903
a 316 430 692
a 316 431 769
a 316 432 509
a 316 433 518
a 316 437 712
a 316 450 752
a 316 451 709
a 316 463 983
a 316 464 953
a 316 467 742
a 316 468 900
a 316 469 267
a 316 470 892
a 316 473 627
a 316 474 288
a 316 475 426
a 316 481 511
a 316 483 437
a 316 484 354
a 316 486 821
a 316 490 886
a 316 494 609
a 316 497 934
a 316 499 500
a 316 500 534
a 317 321 980
a 317 331 728
a 317 334 815
a 317 335 471
a 317 338 484
a 317 346 717
a 317 354 162
a 317 360 604
a 317 371 577
a 317 372 680
a 317 380 316
a 317 386 329
a 317 388 740
a 317 391 650
a 317 401 633
a 317 405 481
a 317 408 549
a 317 414 899
a 317 419 725
a 317 421 175
a 317 424 538
a 317 433 150
a 317 439 38
a 317 440 326
a 317 449 856
a 317 459 210
a 317 461 212
a 317 464 816
a 317 470 143
a 317 478 63
a 317 479 349
a 317 483 122
a 317 491 790
a 317 493 515
a 317 495 944
a 317 497 273
a 318 319 583
a 318 329 458
a 318 332 876
a 318 337 160
a 318 341 489
a 318 344 543
a 318 348 840
a 318 350 228
a 318 366 192
a 318 370 824
a 318 373 60
a 318 376 740
a 318 379 74
a 318 389 784
a 318 391 267
a 318 398 611
a 318 415 286
a 318 419 656
a 318 422 288
a 318 427 141
a 318 431 865
a 318 432 499
a 318 433 308
a 318 435 360
a 318 437 561
a 318 440 656
a 318 447 833
a 318 460 350
a 318 461 171
a 318 463 777
a 318 465 974
a 318 466 105
a 318 475 234
a 318 478 850
a 318 483 264
a 318 493 74
a 318 494 392
a 318 497 455
a 319 324 301
a 319 325 936
a 319 327 278
a 319 328 360
a 319 331 27
a 319 332 351
a 319 340 496
a 319 342 293
a 319 343 313
a 319 344 781
a 319 348 948
a 319 352 601
a 319 364 273
a 319 372 165
a 319 373 451
a 319 390 580
a 319 394 524
a 319 399 364
a 319 405 587
a 319 409 356
a 319 410 713
a 319 428 109
a 319 434 484
a 319 435 39
a 319 449 214
a 319 451 69
a 319 453 240
a 319 463 829
a 319 465 142
a 319 487 631
a 319 489 284
a 319 500 442
a 320 321 918
a 320 323 913
a 320 326 154
a 320 333 945
a 320 338 616
a 320 351 1
a 320 356 589
a 320 359 280
a 320 362 781
a 320 370 537
a 320 378 880
a 320 380 405
a 320 388 53
a 320 395 683
a 320 399 336
a 320 404 576
a 320 405 46
a 320 410 922
a 320 412 283
a 320 427 110
a 320 428 383
a 320 432 767
a 320 445 148
a 320 450 596
a 320 455 835
a 320 464 387
a 320 468 424
a 320 472 329
a 320 477 370
a 320 484 59
a 320 489 770
a 320 497 287
a 320 498 324
a 320 500 275
a 321 328 231
a 321 335 939
a 321 337 275
a 321 352 172
a 321 356 218
a 321 357 407
a 321 358 60
a 321 359 450
a 321 364 811
a 321 372 112
a 321 375 132
a 321 384 498
a 321 385 39
a 321 387 529
a 321 390 420
a 321 394 321
a 321 395 638
a 321 404 802
a 321 405 439
a 321 412 138
a 321 415 749
a 321 418 274
a 321 421 524
a 321 433 524
a 321 435 602
a 321 439 245
a 321 442 935
a 321 444 723
a 321 448 884
a 321 456 258
a 321 468 350
a 321 477 466
a 321 478 548
a 321 482 976
a 321 484 637
a 321 488 117
a 321 493 735
a 322 323 696
a 322 326 918
a 322 330 897
a 322 343 807
a 322 344 401
a 322 348 395
a 322 369 845
a 322 370 929
a 322 376 166
a 322 379 518
a 322 385 919
a 322 386 967
a 322 387 956
a 322 405 56
a 322 413 67
a 322 415 581
a 322 420 931
a 322 424 942
a 322 427 534
a 322 429 176
a 322 431 876
a 322 433 609
a 322 436 59
a 322 446 485
a 322 448 958
a 322 449 524
a 322 455 384
a 322 457 285
a 322 458 513
a 322 460 501
a 322 468 19
a 322 474 208
a 322 479 418
a 322 485 916
a 322 489 367
a 322 494 819
a 323 329 310
a 323 336 211
a 323 346 99
a 323 350 475
a 323 352 80
a 323 358 17
a 323 359 793
a 323 367 36
a 323 369 72
a 323 371 211
a 323 372 616
a 323 390 3
a 323 391 152
a 323 397 502
a 323 399 530
a 323 400 28
a 323 401 110
a 323 416 588
a 323 417 864
a 323 422 419
a 323 423 463
a 323 433 248
a 323 434 703
a 323 440 975
a 323 446 748
a 323 459 722
a 323 463 535
a 323 467 517
a 323 475 989
a 323 490 901
a 323 492 687
a 324 326 650
a 324 352 463
a 324 354 786
a 324 357 476
a 324 360 543
a 324 369 154
a 324 377 620
a 324 378 578
a 324 387 226
a 324 388 830
a 324 389 545
a 324 397 580
a 324 405 333
a 324 408 46
a 324 417 109
a 324 420 712
a 324 422 155
a 324 429 48
a 324 432 576
a 324 440 573
a 324 458 862
a 324 465 823
a 324 466 628
a 324 467 189
a 324 481 922
a 324 483 701
a 324 485 723
a 324 487 790
a 324 490 689
a 324 499 975
a 325 328 829
a 325 338 690
a 325 342 437
a 325 348 966
a 325 350 165
a 325 352 979
a 325 360 119
a 325 380 136
a 325 385 908
a 325 395 696
a 325 399 965
a 325 402 453
a 325 404 275
a 325 412 297
a 325 442 850
a 325 446 735
a 325 452 361
a 325 454 357
a 325 465 134
a 325 471 936
a 325 473 281
a 325 481 348
a 325 484 110
a 325 486 908
a 325 490 536
a 325 494 383
a 325 496 960
a 325 497 610
a 325 498 172
a 325 500 1000
a 326 327 584
a 326 330 1000
a 326 335 689
a 326 337 20
a 326 338 965
a 326 345 205
a 326 349 351
a 326 371 436
a 326 372 340
a 326 386 258
a 326 387 131
a 326 397 656
a 326 398 62
a 326 429 758
a 326 439 953
a 326 441 264
a 326 449 844
a 326 457 313
a 326 474 620
a 326 475 330
a 326 484 600
a 327 333 900
a 327 340 677
a 327 347 709
a 327 348 160
a 327 354 212
a 327 358 91
a 327 360 119
a 327 361 173
a 327 362 614
a 327 364 119
a 327 367 756
a 327 371 966
a 327 375 159
a 327 376 127
a 327 381 282
a 327 385 364
a 327 401 477
a 327 403 717
a 327 405 703
a 327 406 87
a 327 409 848
a 327 412 359
a 327 422 148
a 327 426 957
a 327 428 663
a 327 429 411
a 327 430 800
a 327 432 327
a 327 445 382
a 327 458 129
a 327 462 278
a 327 467 634
a 327 468 157
a 327 470 986
a 327 473 145
a 327 477 720
a 327 485 428
a 327 492 263
a 327 496 892
a 327 499 393
a 327 500 733
a 328 334 999
a 328 344 358
a 328 352 244
a 328 354 126
a 328 355 640
a 328 382 607
a 328 383 954
a 328 385 356
a 328 386 661
a 328 387 392
a 328 393 555
a 328 394 371
a 328 395 540
a 328 397 863
a 328 401 385
a 328 403 302
a 328 408 663
a 328 418 63
a 328 419 36
a 328 424 143
a 328 427 340
a 328 436 669
a 328 438 300
a 328 440 677
a 328 447 813
a 328 450 19
a 328 463 456
a 328 475 427
a 328 482 263
a 328 488 849
a 328 498 512
a 329 330 261
a 329 334 206
a 329 336 755
a 329 339 738
a 329 343 197
a 329 345 713
a 329 348 44
a 329 349 553
a 329 354 373
